user_id,item_id,dimension_id,correct
644,115,8,1.0
645,0,0,1.04
645,1,0,1.06
645,2,0,1.55
645,3,0,1.31
645,4,0,1.01
645,5,0,1.8900000000000001
645,6,0,1.07
645,7,0,1.5
645,8,0,1.11
645,9,0,1.57
645,10,0,1.21
645,11,0,1.8800000000000001
645,12,0,1.78
645,13,0,1.6
645,14,0,1.03
645,15,1,1.79
645,16,1,1.5
645,17,1,1.22
645,18,1,1.97
645,19,1,1.94
645,20,1,1.23
645,21,1,1.5
645,22,1,1.54
645,23,1,1.01
645,24,1,1.01
645,25,1,1.0
645,26,1,1.02
645,27,1,1.01
645,28,2,1.02
645,29,2,1.99
645,30,2,1.18
645,31,2,1.99
645,32,2,1.01
645,33,2,1.7
645,34,2,1.08
645,35,2,1.08
645,36,2,1.03
645,37,2,1.68
645,38,2,1.1
645,39,3,1.0
645,40,3,1.18
645,41,3,1.12
645,42,3,2.0
645,43,3,1.06
645,44,3,1.73
645,45,3,1.0
645,46,3,1.01
645,47,3,1.01
645,48,3,1.01
645,49,3,1.02
645,50,3,1.51
645,51,3,1.0
645,52,3,1.01
645,53,4,1.98
645,54,4,1.01
645,55,4,1.01
645,56,4,1.04
645,57,4,1.6099999999999999
645,58,4,1.11
645,59,4,1.69
645,60,4,1.07
645,61,4,1.01
645,62,4,1.09
645,63,4,1.28
645,64,4,1.37
645,65,5,1.24
645,66,5,1.23
645,67,5,1.32
645,68,5,1.5
645,69,5,1.18
645,70,5,1.29
645,71,5,1.62
645,72,5,1.79
645,73,5,1.26
645,74,5,1.01
645,75,5,1.3399999999999999
645,76,5,1.6
645,77,6,1.94
645,78,6,1.8699999999999999
645,79,6,1.85
645,80,6,1.8699999999999999
645,81,6,1.0
645,82,6,1.11
645,83,6,1.51
645,84,6,1.95
645,85,6,1.1
645,86,6,1.01
645,87,7,1.12
645,88,7,1.51
645,89,7,1.65
645,90,7,1.6400000000000001
645,91,7,1.0
645,92,7,1.6
645,93,7,1.38
645,94,7,1.01
645,95,7,1.71
645,96,7,1.29
645,97,7,1.6099999999999999
645,98,8,1.11
645,99,8,1.5
645,100,8,1.73
645,101,8,1.24
645,102,8,1.24
645,103,8,1.95
645,104,8,1.3
645,105,8,1.01
645,106,8,1.78
645,107,8,1.24
645,108,8,1.83
645,109,8,1.85
645,110,8,1.25
645,111,8,1.8900000000000001
645,112,8,1.51
645,113,8,1.51
645,114,8,1.73
645,115,8,1.02
646,0,0,1.07
646,1,0,1.85
646,2,0,1.1
646,3,0,1.8900000000000001
646,4,0,1.85
646,5,0,1.85
646,6,0,1.09
646,7,0,1.8699999999999999
646,8,0,1.8699999999999999
646,9,0,1.0
646,10,0,1.8900000000000001
646,11,0,1.0
646,12,0,1.8900000000000001
646,13,0,1.05
646,14,0,1.1
646,15,1,1.13
646,16,1,1.21
646,17,1,1.11
646,18,1,1.9
646,19,1,1.84
646,20,1,1.11
646,21,1,1.07
646,22,1,1.8900000000000001
646,23,1,1.15
646,24,1,1.15
646,25,1,1.92
646,26,1,1.12
646,27,1,1.13
646,28,2,1.12
646,29,2,1.84
646,30,2,1.1
646,31,2,1.84
646,32,2,1.1
646,33,2,1.8800000000000001
646,34,2,1.1800000000000002
646,35,2,1.91
646,36,2,1.07
646,37,2,1.11
646,38,2,1.1
646,39,3,1.09
646,40,3,1.08
646,41,3,1.11
646,42,3,1.91
646,43,3,1.08
646,44,3,1.07
646,45,3,1.09
646,46,3,1.24
646,47,3,1.74
646,48,3,1.06
646,49,3,1.68
646,50,3,1.84
646,51,3,1.09
646,52,3,1.1
646,53,4,1.8900000000000001
646,54,4,1.08
646,55,4,1.18
646,56,4,1.9300000000000002
646,57,4,1.84
646,58,4,1.05
646,59,4,1.8800000000000001
646,60,4,1.85
646,61,4,1.09
646,62,4,1.8800000000000001
646,63,4,1.9
646,64,4,1.91
646,65,5,1.76
646,66,5,1.8699999999999999
646,67,5,1.1
646,68,5,1.74
646,69,5,1.8599999999999999
646,70,5,1.07
646,71,5,1.11
646,72,5,1.8900000000000001
646,73,5,1.21
646,74,5,1.09
646,75,5,1.07
646,76,5,1.01
646,77,6,1.18
646,78,6,1.81
646,79,6,1.8699999999999999
646,80,6,1.8800000000000001
646,81,6,1.99
646,82,6,1.05
646,83,6,1.96
646,84,6,1.21
646,85,6,1.17
646,86,6,1.79
646,87,7,1.05
646,88,7,1.07
646,89,7,1.12
646,90,7,1.12
646,91,7,1.12
646,92,7,1.1
646,93,7,1.17
646,94,7,1.18
646,95,7,1.08
646,96,7,1.18
646,97,7,1.13
646,98,8,1.12
646,99,8,1.06
646,100,8,1.1
646,101,8,1.8699999999999999
646,102,8,1.13
646,103,8,1.19
646,104,8,1.1300000000000001
646,105,8,1.8699999999999999
646,106,8,1.06
646,107,8,1.04
646,108,8,1.14
646,109,8,2.0
646,110,8,1.1300000000000001
646,111,8,1.17
646,112,8,1.07
646,113,8,1.27
646,114,8,1.15
646,115,8,1.9300000000000002
647,0,0,1.11
647,1,0,1.18
647,2,0,1.06
647,3,0,1.37
647,4,0,1.03
647,5,0,1.65
647,6,0,1.21
647,7,0,1.62
647,8,0,1.29
647,9,0,1.1
647,10,0,1.62
647,11,0,1.54
647,12,0,1.07
647,13,0,1.1
647,14,0,1.46
647,15,1,1.43
647,16,1,1.08
647,17,1,1.06
647,18,1,1.78
647,19,1,1.66
647,20,1,1.08
647,21,1,1.1
647,22,1,1.07
647,23,1,1.05
647,24,1,1.46
647,25,1,1.3599999999999999
647,26,1,1.2
647,27,1,1.24
647,28,2,1.06
647,29,2,1.78
647,30,2,1.14
647,31,2,1.8
647,32,2,1.01
647,33,2,1.14
647,34,2,1.33
647,35,2,1.08
647,36,2,1.08
647,37,2,1.14
647,38,2,1.15
647,39,3,1.18
647,40,3,1.16
647,41,3,1.63
647,42,3,1.81
647,43,3,1.06
647,44,3,1.57
647,45,3,1.08
647,46,3,1.16
647,47,3,1.45
647,48,3,1.07
647,49,3,1.57
647,50,3,1.09
647,51,3,1.6099999999999999
647,52,3,1.21
647,53,4,1.66
647,54,4,1.14
647,55,4,1.08
647,56,4,1.06
647,57,4,1.09
647,58,4,1.07
647,59,4,1.46
647,60,4,1.3399999999999999
647,61,4,1.2
647,62,4,1.08
647,63,4,1.45
647,64,4,1.1
647,65,5,1.17
647,66,5,1.6099999999999999
647,67,5,1.55
647,68,5,1.24
647,69,5,1.54
647,70,5,1.12
647,71,5,1.14
647,72,5,1.13
647,73,5,1.18
647,74,5,1.49
647,75,5,1.58
647,76,5,1.25
647,77,6,1.05
647,78,6,1.1
647,79,6,1.57
647,80,6,1.62
647,81,6,1.09
647,82,6,1.03
647,83,6,1.44
647,84,6,1.25
647,85,6,1.55
647,86,6,1.35
647,87,7,1.06
647,88,7,1.12
647,89,7,1.08
647,90,7,1.6099999999999999
647,91,7,1.07
647,92,7,1.1
647,93,7,1.25
647,94,7,1.3399999999999999
647,95,7,1.56
647,96,7,1.41
647,97,7,1.01
647,98,8,1.03
647,99,8,1.02
647,100,8,1.07
647,101,8,1.76
647,102,8,1.25
647,103,8,1.11
647,104,8,1.41
647,105,8,1.09
647,106,8,1.1
647,107,8,1.33
647,108,8,1.6400000000000001
647,109,8,1.55
647,110,8,1.25
647,111,8,1.37
647,112,8,1.28
647,113,8,1.08
647,114,8,1.12
647,115,8,1.09
648,0,0,1.18
648,1,0,1.21
648,2,0,1.22
648,3,0,1.23
648,4,0,1.53
648,5,0,1.12
648,6,0,1.31
648,7,0,1.98
648,8,0,1.01
648,9,0,1.46
648,10,0,1.8699999999999999
648,11,0,1.8800000000000001
648,12,0,1.8800000000000001
648,13,0,1.76
648,14,0,1.1800000000000002
648,15,1,1.42
648,16,1,1.11
648,17,1,1.24
648,18,1,1.0
648,19,1,1.01
648,20,1,1.43
648,21,1,1.09
648,22,1,1.69
648,23,1,1.02
648,24,1,1.01
648,25,1,1.19
648,26,1,1.02
648,27,1,1.1
648,28,2,1.57
648,29,2,1.59
648,30,2,1.63
648,31,2,1.24
648,32,2,1.53
648,33,2,1.68
648,34,2,1.38
648,35,2,1.56
648,36,2,1.3599999999999999
648,37,2,1.3
648,38,2,1.81
648,39,3,1.03
648,40,3,1.03
648,41,3,1.3
648,42,3,1.62
648,43,3,1.33
648,44,3,1.06
648,45,3,1.08
648,46,3,1.29
648,47,3,1.63
648,48,3,1.08
648,49,3,1.29
648,50,3,1.63
648,51,3,1.13
648,52,3,1.01
648,53,4,1.69
648,54,4,1.22
648,55,4,1.6099999999999999
648,56,4,1.73
648,57,4,1.33
648,58,4,1.45
648,59,4,1.63
648,60,4,1.24
648,61,4,1.17
648,62,4,1.33
648,63,4,1.73
648,64,4,1.69
648,65,5,1.56
648,66,5,1.71
648,67,5,1.62
648,68,5,1.55
648,69,5,1.53
648,70,5,1.42
648,71,5,1.65
648,72,5,1.19
648,73,5,1.76
648,74,5,1.77
648,75,5,1.81
648,76,5,1.31
648,77,6,1.85
648,78,6,1.72
648,79,6,1.2
648,80,6,1.03
648,81,6,1.7
648,82,6,1.8699999999999999
648,83,6,1.78
648,84,6,1.14
648,85,6,1.46
648,86,6,1.41
648,87,7,1.3599999999999999
648,88,7,1.7
648,89,7,1.25
648,90,7,1.24
648,91,7,1.01
648,92,7,1.3900000000000001
648,93,7,1.23
648,94,7,1.28
648,95,7,1.62
648,96,7,1.54
648,97,7,1.57
648,98,8,1.24
648,99,8,1.08
648,100,8,1.17
648,101,8,1.63
648,102,8,1.3399999999999999
648,103,8,1.23
648,104,8,1.42
648,105,8,1.19
648,106,8,1.21
648,107,8,1.11
648,108,8,1.66
648,109,8,1.81
648,110,8,1.1800000000000002
648,111,8,1.66
648,112,8,1.74
648,113,8,1.24
648,114,8,1.55
648,115,8,1.17
649,0,0,1.71
649,1,0,1.38
649,2,0,1.75
649,3,0,1.77
649,4,0,1.26
649,5,0,1.78
649,6,0,1.24
649,7,0,1.81
649,8,0,1.62
649,9,0,1.12
649,10,0,1.75
649,11,0,1.21
649,12,0,1.3599999999999999
649,13,0,1.73
649,14,0,1.16
649,15,1,1.05
649,16,1,1.11
649,17,1,1.15
649,18,1,1.72
649,19,1,1.77
649,20,1,1.25
649,21,1,1.25
649,22,1,1.2
649,23,1,1.18
649,24,1,1.29
649,25,1,1.16
649,26,1,1.14
649,27,1,1.19
649,28,2,1.15
649,29,2,1.28
649,30,2,1.14
649,31,2,1.8599999999999999
649,32,2,1.19
649,33,2,1.85
649,34,2,1.26
649,35,2,1.71
649,36,2,1.22
649,37,2,1.29
649,38,2,1.18
649,39,3,1.12
649,40,3,1.29
649,41,3,1.12
649,42,3,1.79
649,43,3,1.11
649,44,3,1.23
649,45,3,1.3
649,46,3,1.33
649,47,3,1.67
649,48,3,1.29
649,49,3,1.8699999999999999
649,50,3,1.23
649,51,3,1.22
649,52,3,1.15
649,53,4,1.95
649,54,4,1.17
649,55,4,1.2
649,56,4,1.22
649,57,4,1.27
649,58,4,1.33
649,59,4,1.33
649,60,4,1.19
649,61,4,1.0699999999999998
649,62,4,1.62
649,63,4,1.18
649,64,4,1.77
649,65,5,1.38
649,66,5,1.12
649,67,5,1.27
649,68,5,1.95
649,69,5,1.29
649,70,5,1.1
649,71,5,1.05
649,72,5,1.2
649,73,5,1.16
649,74,5,1.3
649,75,5,1.73
649,76,5,1.19
649,77,6,1.12
649,78,6,1.16
649,79,6,1.27
649,80,6,1.15
649,81,6,1.27
649,82,6,1.17
649,83,6,1.8800000000000001
649,84,6,1.1
649,85,6,1.2
649,86,6,1.92
649,87,7,1.35
649,88,7,1.38
649,89,7,1.19
649,90,7,1.3
649,91,7,1.24
649,92,7,1.14
649,93,7,1.1300000000000001
649,94,7,1.16
649,95,7,1.16
649,96,7,1.19
649,97,7,1.23
649,98,8,1.11
649,99,8,1.05
649,100,8,1.15
649,101,8,1.81
649,102,8,1.23
649,103,8,1.15
649,104,8,1.1199999999999999
649,105,8,1.09
649,106,8,1.14
649,107,8,1.12
649,108,8,1.08
649,109,8,1.8599999999999999
649,110,8,1.27
649,111,8,1.06
649,112,8,1.55
649,113,8,1.27
649,114,8,1.2
649,115,8,1.1
650,0,0,1.28
650,1,0,1.3599999999999999
650,2,0,1.9
650,3,0,1.19
650,4,0,1.67
650,5,0,1.65
650,6,0,1.63
650,7,0,1.7
650,8,0,1.03
650,9,0,1.28
650,10,0,1.65
650,11,0,1.07
650,12,0,1.12
650,13,0,1.63
650,14,0,1.33
650,15,1,1.43
650,16,1,1.13
650,17,1,1.06
650,18,1,1.81
650,19,1,1.6
650,20,1,1.0
650,21,1,1.08
650,22,1,1.56
650,23,1,1.05
650,24,1,1.62
650,25,1,1.02
650,26,1,1.6400000000000001
650,27,1,2.0
650,28,2,1.62
650,29,2,1.83
650,30,2,1.1
650,31,2,1.58
650,32,2,1.6
650,33,2,1.23
650,34,2,1.37
650,35,2,1.04
650,36,2,1.62
650,37,2,1.25
650,38,2,1.23
650,39,3,1.08
650,40,3,1.07
650,41,3,1.6
650,42,3,1.62
650,43,3,1.0
650,44,3,1.55
650,45,3,1.74
650,46,3,1.42
650,47,3,1.52
650,48,3,1.24
650,49,3,1.6099999999999999
650,50,3,1.56
650,51,3,1.55
650,52,3,1.28
650,53,4,1.59
650,54,4,1.57
650,55,4,1.32
650,56,4,1.66
650,57,4,1.33
650,58,4,1.65
650,59,4,1.57
650,60,4,1.21
650,61,4,1.08
650,62,4,1.57
650,63,4,1.51
650,64,4,1.41
650,65,5,1.3399999999999999
650,66,5,1.67
650,67,5,1.55
650,68,5,1.3900000000000001
650,69,5,1.45
650,70,5,1.3900000000000001
650,71,5,1.59
650,72,5,1.69
650,73,5,1.6099999999999999
650,74,5,1.35
650,75,5,1.17
650,76,5,1.43
650,77,6,1.42
650,78,6,1.1
650,79,6,1.91
650,80,6,1.2
650,81,6,1.0
650,82,6,1.18
650,83,6,1.45
650,84,6,1.3399999999999999
650,85,6,1.52
650,86,6,1.57
650,87,7,1.76
650,88,7,1.59
650,89,7,1.13
650,90,7,1.29
650,91,7,1.3900000000000001
650,92,7,1.77
650,93,7,1.9300000000000002
650,94,7,1.13
650,95,7,1.54
650,96,7,1.35
650,97,7,1.0
650,98,8,1.19
650,99,8,1.0
650,100,8,1.0
650,101,8,1.77
650,102,8,1.57
650,103,8,1.55
650,104,8,1.41
650,105,8,1.05
650,106,8,1.09
650,107,8,1.0
650,108,8,1.13
650,109,8,1.59
650,110,8,1.2
650,111,8,1.13
650,112,8,1.05
650,113,8,1.0
650,114,8,1.3900000000000001
650,115,8,1.14
651,0,0,1.67
651,1,0,1.6400000000000001
651,2,0,1.0
651,3,0,1.0
651,4,0,1.0
651,5,0,1.0
651,6,0,1.26
651,7,0,2.0
651,8,0,1.1
651,9,0,1.04
651,10,0,1.67
651,11,0,1.0
651,12,0,1.0
651,13,0,1.15
651,14,0,1.17
651,15,1,1.0
651,16,1,1.14
651,17,1,1.0
651,18,1,1.73
651,19,1,1.97
651,20,1,1.07
651,21,1,1.08
651,22,1,1.62
651,23,1,1.0
651,24,1,1.0
651,25,1,1.0
651,26,1,1.03
651,27,1,1.0
651,28,2,1.08
651,29,2,1.6099999999999999
651,30,2,1.03
651,31,2,1.0
651,32,2,1.12
651,33,2,1.9
651,34,2,1.05
651,35,2,1.02
651,36,2,1.06
651,37,2,1.4
651,38,2,1.0
651,39,3,1.11
651,40,3,1.11
651,41,3,1.0
651,42,3,1.66
651,43,3,1.11
651,44,3,1.08
651,45,3,1.0
651,46,3,1.28
651,47,3,1.65
651,48,3,1.12
651,49,3,1.15
651,50,3,1.0
651,51,3,1.16
651,52,3,1.0
651,53,4,2.0
651,54,4,1.09
651,55,4,1.11
651,56,4,1.0
651,57,4,1.07
651,58,4,1.0
651,59,4,1.09
651,60,4,1.11
651,61,4,1.05
651,62,4,1.79
651,63,4,1.6400000000000001
651,64,4,1.11
651,65,5,1.06
651,66,5,1.1
651,67,5,1.0
651,68,5,1.94
651,69,5,1.0
651,70,5,1.0
651,71,5,1.0
651,72,5,1.02
651,73,5,1.0
651,74,5,1.0
651,75,5,1.0
651,76,5,1.0
651,77,6,1.76
651,78,6,1.0
651,79,6,2.0
651,80,6,1.8900000000000001
651,81,6,1.0
651,82,6,1.0
651,83,6,1.71
651,84,6,1.0
651,85,6,1.0
651,86,6,1.92
651,87,7,1.8699999999999999
651,88,7,1.0
651,89,7,1.07
651,90,7,1.0
651,91,7,1.0
651,92,7,1.14
651,93,7,1.0
651,94,7,1.0
651,95,7,1.0
651,96,7,1.09
651,97,7,1.0
651,98,8,1.0
651,99,8,1.0
651,100,8,1.0
651,101,8,2.0
651,102,8,1.0
651,103,8,1.0
651,104,8,1.15
651,105,8,1.04
651,106,8,1.78
651,107,8,1.0
651,108,8,1.0
651,109,8,1.81
651,110,8,1.1199999999999999
651,111,8,1.0
651,112,8,1.0
651,113,8,1.0
651,114,8,1.0
651,115,8,1.0
652,0,0,1.17
652,1,0,1.2
652,2,0,1.66
652,3,0,1.76
652,4,0,1.46
652,5,0,1.79
652,6,0,1.31
652,7,0,1.8800000000000001
652,8,0,1.12
652,9,0,1.37
652,10,0,1.77
652,11,0,1.03
652,12,0,1.58
652,13,0,1.37
652,14,0,1.3900000000000001
652,15,1,1.29
652,16,1,1.25
652,17,1,1.5
652,18,1,1.07
652,19,1,1.43
652,20,1,1.01
652,21,1,1.23
652,22,1,1.16
652,23,1,1.07
652,24,1,1.33
652,25,1,1.73
652,26,1,1.17
652,27,1,1.32
652,28,2,1.15
652,29,2,1.38
652,30,2,1.05
652,31,2,1.77
652,32,2,1.6400000000000001
652,33,2,1.79
652,34,2,1.3
652,35,2,1.24
652,36,2,1.6099999999999999
652,37,2,1.2
652,38,2,1.59
652,39,3,1.05
652,40,3,1.24
652,41,3,1.22
652,42,3,1.6400000000000001
652,43,3,1.11
652,44,3,1.26
652,45,3,1.1
652,46,3,1.21
652,47,3,1.54
652,48,3,1.04
652,49,3,1.68
652,50,3,1.32
652,51,3,1.31
652,52,3,1.49
652,53,4,1.8699999999999999
652,54,4,1.59
652,55,4,1.55
652,56,4,1.25
652,57,4,1.5
652,58,4,1.56
652,59,4,1.48
652,60,4,1.13
652,61,4,1.55
652,62,4,1.15
652,63,4,1.6400000000000001
652,64,4,1.5
652,65,5,1.3399999999999999
652,66,5,1.3
652,67,5,1.19
652,68,5,1.22
652,69,5,1.19
652,70,5,1.22
652,71,5,1.29
652,72,5,1.29
652,73,5,1.24
652,74,5,1.13
652,75,5,1.17
652,76,5,1.2
652,77,6,1.45
652,78,6,1.21
652,79,6,1.0
652,80,6,1.54
652,81,6,1.14
652,82,6,1.08
652,83,6,1.29
652,84,6,1.15
652,85,6,1.31
652,86,6,1.33
652,87,7,1.2
652,88,7,1.72
652,89,7,1.23
652,90,7,1.09
652,91,7,1.7
652,92,7,1.29
652,93,7,1.72
652,94,7,1.11
652,95,7,1.51
652,96,7,1.38
652,97,7,1.07
652,98,8,1.06
652,99,8,1.41
652,100,8,1.15
652,101,8,1.3900000000000001
652,102,8,1.65
652,103,8,1.59
652,104,8,1.8
652,105,8,1.37
652,106,8,1.44
652,107,8,1.54
652,108,8,1.59
652,109,8,1.5
652,110,8,1.29
652,111,8,1.37
652,112,8,1.58
652,113,8,1.27
652,114,8,1.53
652,115,8,1.5
653,0,0,1.42
653,1,0,1.8199999999999998
653,2,0,1.59
653,3,0,1.44
653,4,0,1.67
653,5,0,1.41
653,6,0,1.96
653,7,0,1.66
653,8,0,1.08
653,9,0,1.67
653,10,0,1.59
653,11,0,1.37
653,12,0,1.4
653,13,0,1.66
653,14,0,1.65
653,15,1,2.0
653,16,1,1.41
653,17,1,2.0
653,18,1,1.6099999999999999
653,19,1,1.54
653,20,1,1.46
653,21,1,1.81
653,22,1,1.74
653,23,1,1.4
653,24,1,1.68
653,25,1,1.32
653,26,1,1.75
653,27,1,1.6099999999999999
653,28,2,1.65
653,29,2,1.66
653,30,2,2.0
653,31,2,1.18
653,32,2,1.73
653,33,2,1.2
653,34,2,1.4
653,35,2,1.45
653,36,2,1.45
653,37,2,1.4
653,38,2,1.63
653,39,3,1.91
653,40,3,1.73
653,41,3,1.72
653,42,3,1.43
653,43,3,1.58
653,44,3,1.65
653,45,3,1.37
653,46,3,1.35
653,47,3,1.6400000000000001
653,48,3,1.59
653,49,3,1.8800000000000001
653,50,3,1.72
653,51,3,2.0
653,52,3,1.62
653,53,4,1.83
653,54,4,2.0
653,55,4,1.6400000000000001
653,56,4,2.0
653,57,4,1.68
653,58,4,1.56
653,59,4,2.0
653,60,4,2.0
653,61,4,1.67
653,62,4,1.45
653,63,4,1.48
653,64,4,1.67
653,65,5,1.8699999999999999
653,66,5,1.63
653,67,5,1.3
653,68,5,1.01
653,69,5,1.27
653,70,5,1.31
653,71,5,2.0
653,72,5,1.73
653,73,5,1.63
653,74,5,1.78
653,75,5,1.31
653,76,5,1.63
653,77,6,1.6
653,78,6,2.0
653,79,6,2.0
653,80,6,1.0
653,81,6,1.75
653,82,6,1.78
653,83,6,1.0
653,84,6,2.0
653,85,6,2.0
653,86,6,1.0
653,87,7,1.55
653,88,7,1.8599999999999999
653,89,7,1.6
653,90,7,1.63
653,91,7,1.0
653,92,7,1.73
653,93,7,1.66
653,94,7,1.57
653,95,7,1.8199999999999998
653,96,7,1.69
653,97,7,1.85
653,98,8,1.63
653,99,8,1.69
653,100,8,1.98
653,101,8,1.35
653,102,8,1.59
653,103,8,1.94
653,104,8,1.8800000000000001
653,105,8,1.56
653,106,8,1.8199999999999998
653,107,8,1.56
653,108,8,1.56
653,109,8,1.43
653,110,8,1.37
653,111,8,1.9300000000000002
653,112,8,1.43
653,113,8,1.65
653,114,8,1.6400000000000001
653,115,8,1.74
654,0,0,1.66
654,1,0,1.59
654,2,0,1.94
654,3,0,1.2
654,4,0,1.66
654,5,0,1.55
654,6,0,1.74
654,7,0,1.9300000000000002
654,8,0,1.0
654,9,0,1.3399999999999999
654,10,0,1.78
654,11,0,1.85
654,12,0,1.14
654,13,0,1.69
654,14,0,1.3
654,15,1,1.59
654,16,1,1.6099999999999999
654,17,1,1.65
654,18,1,1.58
654,19,1,2.0
654,20,1,1.7
654,21,1,1.77
654,22,1,1.55
654,23,1,1.41
654,24,1,1.3599999999999999
654,25,1,1.83
654,26,1,1.73
654,27,1,1.0
654,28,2,1.57
654,29,2,1.8699999999999999
654,30,2,1.84
654,31,2,1.67
654,32,2,1.58
654,33,2,1.65
654,34,2,1.1400000000000001
654,35,2,1.17
654,36,2,1.17
654,37,2,1.71
654,38,2,1.77
654,39,3,1.0
654,40,3,1.42
654,41,3,1.65
654,42,3,1.68
654,43,3,1.03
654,44,3,1.15
654,45,3,1.66
654,46,3,1.0
654,47,3,1.26
654,48,3,1.06
654,49,3,1.35
654,50,3,1.41
654,51,3,1.59
654,52,3,1.44
654,53,4,1.31
654,54,4,1.62
654,55,4,1.58
654,56,4,1.95
654,57,4,1.58
654,58,4,1.57
654,59,4,1.24
654,60,4,1.6400000000000001
654,61,4,1.42
654,62,4,1.3
654,63,4,1.41
654,64,4,1.6400000000000001
654,65,5,1.25
654,66,5,1.9
654,67,5,1.43
654,68,5,1.28
654,69,5,1.44
654,70,5,1.3399999999999999
654,71,5,1.15
654,72,5,1.25
654,73,5,1.73
654,74,5,1.3399999999999999
654,75,5,1.0
654,76,5,1.6099999999999999
654,77,6,1.56
654,78,6,1.18
654,79,6,1.13
654,80,6,1.3900000000000001
654,81,6,1.8199999999999998
654,82,6,1.5
654,83,6,1.43
654,84,6,1.63
654,85,6,1.66
654,86,6,1.3599999999999999
654,87,7,1.6400000000000001
654,88,7,1.6
654,89,7,1.38
654,90,7,1.19
654,91,7,1.08
654,92,7,1.85
654,93,7,1.51
654,94,7,1.08
654,95,7,1.3599999999999999
654,96,7,1.6099999999999999
654,97,7,1.19
654,98,8,1.16
654,99,8,1.04
654,100,8,1.32
654,101,8,1.45
654,102,8,1.67
654,103,8,1.58
654,104,8,1.37
654,105,8,1.4
654,106,8,1.68
654,107,8,1.42
654,108,8,1.35
654,109,8,1.63
654,110,8,1.08
654,111,8,1.28
654,112,8,1.3399999999999999
654,113,8,1.09
654,114,8,1.31
654,115,8,1.66
655,0,0,1.45
655,1,0,1.41
655,2,0,1.46
655,3,0,1.67
655,4,0,1.45
655,5,0,1.57
655,6,0,1.51
655,7,0,1.77
655,8,0,1.46
655,9,0,1.53
655,10,0,1.57
655,11,0,1.44
655,12,0,1.46
655,13,0,1.54
655,14,0,1.54
655,15,1,1.55
655,16,1,1.6099999999999999
655,17,1,1.42
655,18,1,1.47
655,19,1,1.56
655,20,1,1.46
655,21,1,1.4
655,22,1,1.56
655,23,1,1.45
655,24,1,1.51
655,25,1,1.55
655,26,1,1.43
655,27,1,1.42
655,28,2,1.42
655,29,2,1.44
655,30,2,1.63
655,31,2,1.68
655,32,2,1.45
655,33,2,1.62
655,34,2,1.54
655,35,2,1.48
655,36,2,1.45
655,37,2,1.57
655,38,2,1.57
655,39,3,1.44
655,40,3,1.57
655,41,3,1.46
655,42,3,1.54
655,43,3,1.68
655,44,3,1.41
655,45,3,1.45
655,46,3,1.45
655,47,3,1.52
655,48,3,1.42
655,49,3,1.42
655,50,3,1.55
655,51,3,1.55
655,52,3,1.41
655,53,4,1.6099999999999999
655,54,4,1.4
655,55,4,1.38
655,56,4,1.4
655,57,4,1.46
655,58,4,1.44
655,59,4,1.59
655,60,4,1.45
655,61,4,1.46
655,62,4,1.57
655,63,4,1.65
655,64,4,1.63
655,65,5,1.43
655,66,5,1.41
655,67,5,1.3900000000000001
655,68,5,1.45
655,69,5,1.47
655,70,5,1.44
655,71,5,1.45
655,72,5,1.6099999999999999
655,73,5,1.57
655,74,5,1.51
655,75,5,1.42
655,76,5,1.37
655,77,6,1.78
655,78,6,1.74
655,79,6,1.67
655,80,6,1.43
655,81,6,1.37
655,82,6,1.56
655,83,6,1.44
655,84,6,1.7
655,85,6,1.55
655,86,6,1.17
655,87,7,1.44
655,88,7,1.46
655,89,7,1.38
655,90,7,1.47
655,91,7,1.43
655,92,7,1.45
655,93,7,1.29
655,94,7,1.54
655,95,7,1.44
655,96,7,1.44
655,97,7,1.43
655,98,8,1.37
655,99,8,1.47
655,100,8,1.41
655,101,8,1.47
655,102,8,1.46
655,103,8,1.45
655,104,8,1.59
655,105,8,1.56
655,106,8,1.58
655,107,8,1.47
655,108,8,1.59
655,109,8,1.52
655,110,8,1.43
655,111,8,1.48
655,112,8,1.46
655,113,8,1.32
655,114,8,1.46
655,115,8,1.54
656,0,0,1.46
656,1,0,1.41
656,2,0,1.4
656,3,0,1.3399999999999999
656,4,0,1.3900000000000001
656,5,0,1.8900000000000001
656,6,0,1.28
656,7,0,1.8699999999999999
656,8,0,1.46
656,9,0,1.43
656,10,0,1.65
656,11,0,1.04
656,12,0,1.69
656,13,0,2.0
656,14,0,1.9
656,15,1,1.04
656,16,1,1.65
656,17,1,1.25
656,18,1,1.83
656,19,1,1.83
656,20,1,1.66
656,21,1,1.3399999999999999
656,22,1,1.0
656,23,1,1.3399999999999999
656,24,1,1.33
656,25,1,1.0
656,26,1,1.3
656,27,1,1.01
656,28,2,1.0
656,29,2,1.3
656,30,2,1.05
656,31,2,1.8900000000000001
656,32,2,1.0
656,33,2,1.16
656,34,2,1.67
656,35,2,1.0
656,36,2,1.0
656,37,2,1.0
656,38,2,1.03
656,39,3,1.01
656,40,3,1.0
656,41,3,1.59
656,42,3,1.76
656,43,3,1.0
656,44,3,1.12
656,45,3,1.04
656,46,3,1.21
656,47,3,1.11
656,48,3,1.12
656,49,3,1.19
656,50,3,1.14
656,51,3,1.0
656,52,3,1.15
656,53,4,1.98
656,54,4,1.01
656,55,4,1.13
656,56,4,1.16
656,57,4,1.31
